,Unnamed: 0,text,cmp_code,eu_code
366,560,(7) The Bundesbank is requested to use the ECB by all means to change the rules of procedure for the voting modalities regarding the voting rights of the members of the ECB council in the event of monetary policy decisions.,110,
367,561,The voting rights of the members of the ECB council have to be based on the proportion of the adhesive capital of the member states.,110,
368,562,"The rotation process, which has been practiced so far, must be rejected.",110,
369,563,Prosperity and social peace in Europe by reintroducing national currencies,H,
370,564,The euro is a misconstruction for an economic area with currently 19 very different powerful economies and can neither work economically nor socially in this form.,110,
371,565,Unemployment has been terrifyingly high in southern Europe for years as a result of the missing or lost competitiveness of these countries within the euro corset.,110,
372,566,The social euro crisis is also a systemic problem.,110,
373,567,The solution is to reintroduce the national currencies in which the services of the respective economies are reflected.,109,
374,568,"National currencies are again responsible for its economic, monetary and financial policy and thus receives its political sovereignty.",109,
375,569,This also solves the internal conflicts in the euro zone:,110,
376,570,No earlier Euroland still has to be made strict guidelines in order to restore its competitiveness lost in the euro corset.,110,
377,571,"The states can then restore their competitiveness, as before the introduction of the euro, by making their own decision on changing the exchange rate.",110,
378,572,"The reintroduced German Mark would regain its high purchasing power compared to the other countries, analogous to the high performance of the German economy.",109,
379,573,"The reduction in import prices would lead to rising real income that would benefit the entire German economy and, as at the moment, not only, as currently, some export companies.",410,
380,574,"The former Federal Economics and Finance Minister Schiller once formulated this: ""Every currency upgrading is a social dividend for the German people, because you can then buy everything cheaper in the supermarket"".",412,
381,575,The AfD is aware that the reintroduction of the national currency cannot be carried out without conversion.,107,
382,576,"However, these will be lower than the costs of remaining in the euros system.",110,
383,577,Preservation of cash: cash is freedom and protection against expropriation and total monitoring,H,
384,578,Our cash is in danger.,201.1,
385,579,"With the support of the Federal Government, IMF and ECB, the abolition of cash is being prepared.",201.1,
386,580,"With its abolition, the role of money would be restricted as a toll -free value memory.",201.1,
387,581,"In the event of a crisis, it is possible to abolish account holders.",201.1,
388,582,Cash is a natural bulwark against expropriating negative interest rates.,201.1,
389,583,A cash ban would mean that payment processes can only take place electronically.,201.1,
390,584,"This opens up the state and banks total control over all cash flows and economic activities, over all financial transactions, possibly even about the residence of all citizens.",201.1,
